,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Title,Link,Headline,Article,Source
55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,2023-11-16,Concerns over changes to ECP’s statutes,https://hydrocarbonscolombia.com/article/concerns-over-changes-to-ecps-statutes/,"Amid revelations that the President of Ecopetrol Ricardo Roa aims to modify the company’s statutes to gain access to the board of directors, there has been a growing discussion within the Colombian Congress.","Amid revelations that the President of Ecopetrol Ricardo Roa aims to modify the company’s statutes to gain access to the board of directors, there has been a growing discussion within the Colombian Congress.",Hydrocarbons
56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2023-11-16,Advancements in the mining-energy sector in La Guajira,https://hydrocarbonscolombia.com/article/advancements-in-the-mining-energy-sector-in-la-guajira/,"The Ministry of Mines and Energy (MinEnergia) recently unveiled the strides made in the mining-energy sector in La Guajira as part of the citizens’ dialogues, led by Minister Andrés Camacho Morales, aiming to assess the portfolio’s achievements over the past year.","The Ministry of Mines and Energy (MinEnergia) recently unveiled the strides made in the mining-energy sector in La Guajira as part of the citizens’ dialogues, led by Minister Andrés Camacho Morales, aiming to assess the portfolio’s achievements over the past year.",Hydrocarbons
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,2023-11-12,Legislating for an Energy Transition or for an Energy Disruption?,https://hydrocarbonscolombia.com/article/legislating-for-an-energy-transition-or-for-an-energy-disruption/,Long-time HCC contributor and industry veteran Tomás de la Calle sent this analysis and commentary on the Petro government’s energy policy. We think you will find it useful.,Long-time HCC contributor and industry veteran Tomás de la Calle sent this analysis and commentary on the Petro government’s energy policy. We think you will find it useful.,Hydrocarbons
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,2023-11-09,Roa interview,https://hydrocarbonscolombia.com/article/roa-interview/,"Ricardo Roa, President of Ecopetrol, discussed the company’s focus on offshore natural gas resources.","Ricardo Roa, President of Ecopetrol, discussed the company’s focus on offshore natural gas resources.",Hydrocarbons
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,2023-11-09,Changes in Ecopetrol?,https://hydrocarbonscolombia.com/article/changes-in-ecopetrol-2/,"In an upcoming Extraordinary Assembly of Ecopetrol (NYSE: EC), the Minister of Finance of Colombia (MinHacienda), Ricardo Bonilla, confirmed that there will be discussions about modifying the requirements for members of the company’s Board of Directors.","In an upcoming Extraordinary Assembly of Ecopetrol (NYSE: EC), the Minister of Finance of Colombia (MinHacienda), Ricardo Bonilla, confirmed that there will be discussions about modifying the requirements for members of the company’s Board of Directors.",Hydrocarbons
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,2023-11-08,ECP’s 3Q23 results,https://hydrocarbonscolombia.com/article/ecps-3q23-results/,"Ecopetrol (NYSE: EC) announced its third quarter 2023 results, with a continued decrease in key metrics.","Ecopetrol (NYSE: EC) announced its third quarter 2023 results, with a continued decrease in key metrics.",Hydrocarbons
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2023-11-08,Significant announcement for natural gas sector,https://hydrocarbonscolombia.com/article/significant-announcement-for-natural-gas-sector/,"Despite the Colombian government’s recent decision, led by President Gustavo Petro, to refrain from signing new contracts for oil and natural gas E&P, an announcement is expected to breathe new life into the natural gas sector.","Despite the Colombian government’s recent decision, led by President Gustavo Petro, to refrain from signing new contracts for oil and natural gas E&P, an announcement is expected to breathe new life into the natural gas sector.",Hydrocarbons
62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,2023-11-07,Ecopetrol’s energy expansion,https://hydrocarbonscolombia.com/article/ecopetrols-energy-expansion/,"Ecopetrol (NYSE: EC) is set to undergo a significant transformation, transitioning into a major player in Colombia’s energy sector.","Ecopetrol (NYSE: EC) is set to undergo a significant transformation, transitioning into a major player in Colombia’s energy sector.",Hydrocarbons
63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,2023-11-07,Government maximizes wells’ utilization,https://hydrocarbonscolombia.com/article/government-maximizes-wells-utilization/,"The Ministry of Mines and Energy (MinEnergia) announced a resolution aimed at optimizing the utilization of oil and gas wells drilled in onshore and offshore fields. This move is set to provide a significant boost to hydrocarbon exploration, particularly in natural gas.","The Ministry of Mines and Energy (MinEnergia) announced a resolution aimed at optimizing the utilization of oil and gas wells drilled in onshore and offshore fields. This move is set to provide a significant boost to hydrocarbon exploration, particularly in natural gas.",Hydrocarbons
64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,2023-11-07,Diverse suppliers at Ecopetrol,https://hydrocarbonscolombia.com/article/diverse-suppliers/,"Working in Ecopetrol’s supplier program, Lina Aroca has generated spaces for training and economic development for indigenous communities, LGBT, victims of the conflict, women, and people with disabilities.","Working in Ecopetrol’s supplier program, Lina Aroca has generated spaces for training and economic development for indigenous communities, LGBT, victims of the conflict, women, and people with disabilities.",Hydrocarbons
65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,2023-11-06,Flaring and the industry’s Scope 1 emissions,https://hydrocarbonscolombia.com/article/flaring-and-the-industrys-scope-1-emissions/,"Although the Petro government struggles with how soon Colombia can reduce its dependence on hydrocarbons, the goal of reducing escaped or flared gases from production – a contributor to the industry’s Scope 1 CO2e emissions – unites this government with the last one.","Although the Petro government struggles with how soon Colombia can reduce its dependence on hydrocarbons, the goal of reducing escaped or flared gases from production – a contributor to the industry’s Scope 1 CO2e emissions – unites this government with the last one.",Hydrocarbons
66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,2023-11-06,"Cleaner, low-sulfur premium gasoline",https://hydrocarbonscolombia.com/article/cleaner-low-sulfur-premium-gasoline/,"Ecopetrol (NYSE: EC) officially introduced its premium gasoline, meeting international quality standards.","Ecopetrol (NYSE: EC) officially introduced its premium gasoline, meeting international quality standards.",Hydrocarbons
67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2023-11-02,ECP to import natural gas?,https://hydrocarbonscolombia.com/article/ecp-to-import-natural-gas/,The debate over whether Colombia should consider importing natural gas from Venezuela or other countries to meet its domestic consumption has been ongoing for several months.,The debate over whether Colombia should consider importing natural gas from Venezuela or other countries to meet its domestic consumption has been ongoing for several months.,Hydrocarbons
68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,2023-11-01,Rumors about Ecopetrol’s Board of Directors,https://hydrocarbonscolombia.com/article/rumors-about-ecopetrols-board-of-directors/,"Amidst the recent stir surrounding Ecopetrol’s Board of Directors with the arrival of new members, sources talked about rumors of possible new members.","Amidst the recent stir surrounding Ecopetrol’s Board of Directors with the arrival of new members, sources talked about rumors of possible new members.",Hydrocarbons
69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,2023-11-01,Freedom to set fuel prices?,https://hydrocarbonscolombia.com/article/freedom-to-set-fuel-prices/,"Subsidizing fuel prices in the country creates a fiscal gap in public finances each year. To address this deficit, the Regional Center for Energy Studies (CREE) made a proposal.","Subsidizing fuel prices in the country creates a fiscal gap in public finances each year. To address this deficit, the Regional Center for Energy Studies (CREE) made a proposal.",Hydrocarbons
70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,2023-10-26,USO against Roa?,https://hydrocarbonscolombia.com/article/uso-against-roa/,"The Union of Oil Workers (USO), the labor union representing employees of Ecopetrol, expressed strong disapproval regarding the announced cuts in exploration and production areas, which they deem vital for the company’s operations.","The Union of Oil Workers (USO), the labor union representing employees of Ecopetrol, expressed strong disapproval regarding the announced cuts in exploration and production areas, which they deem vital for the company’s operations.",Hydrocarbons
71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,2023-10-25,ECP’s extraordinary board meeting,https://hydrocarbonscolombia.com/article/ecps-extraordinary-board-meeting/,Ecopetrol (NYSE: EC) is expected to hold an extraordinary board meeting.,Ecopetrol (NYSE: EC) is expected to hold an extraordinary board meeting.,Hydrocarbons
72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,2023-10-24,"VI Oil, Gas and Energy summit",https://hydrocarbonscolombia.com/article/vi-oil-gas-and-energy-summit/,"The VI Oil, Gas, and Energy Summit opened with Nelson Castañeda, Campetrol’s representative, emphasizing its significance as a unifying event for four key industry associations.","The VI Oil, Gas, and Energy Summit opened with Nelson Castañeda, Campetrol’s representative, emphasizing its significance as a unifying event for four key industry associations.",Hydrocarbons
73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,2023-10-24,ECP announces natural gas discovery,https://hydrocarbonscolombia.com/article/ecp-announces-natural-gas-discovery/,Ecopetrol (NYSE: EC) announced a significant offshore natural gas discovery in the southern Caribbean region of Colombia.,Ecopetrol (NYSE: EC) announced a significant offshore natural gas discovery in the southern Caribbean region of Colombia.,Hydrocarbons
74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2023-10-24,Cancelation of gas sales contract,https://hydrocarbonscolombia.com/article/cancelation-of-gas-sales-contract/,"Canacol Energy Ltd. (TSX: CNE) announced that the long term take or pay gas sales contract with EPM, previously scheduled to commence deliveries on December 1, 2024 has been terminated by the corporation.","Canacol Energy Ltd. (TSX: CNE) announced that the long term take or pay gas sales contract with EPM, previously scheduled to commence deliveries on December 1, 2024 has been terminated by the corporation.",Hydrocarbons
75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,2023-10-24,Roa testifies in case involving Nicolás Petro,https://hydrocarbonscolombia.com/article/roa-testifies-in-case-involving-nicolas-petro/,"Ecopetrol’s (NYSE: EC), Ricardo Roa, provided his testimony via video conference to the Inspector General’s Office as part of the disciplinary proceedings against Nicolás Petro Burgos, the eldest son of President Gustavo Petro, on charges of alleged illicit enrichment.","Ecopetrol’s (NYSE: EC), Ricardo Roa, provided his testimony via video conference to the Inspector General’s Office as part of the disciplinary proceedings against Nicolás Petro Burgos, the eldest son of President Gustavo Petro, on charges of alleged illicit enrichment.",Hydrocarbons
76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,2023-10-23,Upside Down,https://hydrocarbonscolombia.com/article/upside-down/,"The last week or so was topsy-turvy for Colombian gas with Ecopetrol announcing “the presence of gas” in the Shell-operated Glaucus-1 well but Canacol announcing it had thrown-in-the-towel on its deal with EPM and the associated pipeline connecting Medellin and Jobo. The Canadian E&P simultaneously announced it was limiting its Colombian CAPEX to projects which leverage “existing transportation capacity” and focusing its future-oriented investments on Bolivia. The Canacol announcement will, no doubt, dominate the coffee and cocktail conversations at this week’s Cumbre de Petróleo, Gas y Energía in Cartagena.","The last week or so was topsy-turvy for Colombian gas with Ecopetrol announcing “the presence of gas” in the Shell-operated Glaucus-1 well but Canacol announcing it had thrown-in-the-towel on its deal with EPM and the associated pipeline connecting Medellin and Jobo. The Canadian E&P simultaneously announced it was limiting its Colombian CAPEX to projects which leverage “existing transportation capacity” and focusing its future-oriented investments on Bolivia. The Canacol announcement will, no doubt, dominate the coffee and cocktail conversations at this week’s Cumbre de Petróleo, Gas y Energía in Cartagena.",Hydrocarbons
